time,precip_mm,temp_c,wind_kmh,cloud_pct,is_rain,is_heavy_rain
2012-05-10 18:00:00,0.0,21.2,10.0,2,False,False
2012-05-10 19:00:00,0.0,19.0,9.3,3,False,False
2012-05-10 20:00:00,0.0,16.8,8.2,3,False,False
2012-05-10 21:00:00,0.0,15.5,6.4,3,False,False
2012-05-10 22:00:00,0.0,14.7,4.7,8,False,False
2012-05-10 23:00:00,0.0,13.9,4.5,4,False,False
2012-05-11 00:00:00,0.0,13.2,3.7,11,False,False
2012-05-11 01:00:00,0.0,13.0,3.8,12,False,False
2012-05-11 02:00:00,0.0,12.6,3.9,16,False,False
2012-05-11 03:00:00,0.0,12.2,1.9,37,False,False
2012-05-11 04:00:00,0.0,11.7,3.4,31,False,False
2012-05-11 05:00:00,0.0,11.3,4.0,32,False,False
2012-05-11 06:00:00,0.0,10.7,4.9,28,False,False
2012-05-11 07:00:00,0.0,12.6,4.6,31,False,False
2012-05-11 08:00:00,0.0,15.1,5.9,17,False,False
2012-05-11 09:00:00,0.0,17.3,6.9,15,False,False
2012-05-11 10:00:00,0.0,19.2,8.0,7,False,False
2012-05-11 11:00:00,0.0,21.1,9.6,8,False,False
2012-05-11 12:00:00,0.0,21.7,10.6,3,False,False
2012-05-11 13:00:00,0.0,22.7,11.0,1,False,False
2012-05-11 14:00:00,0.0,23.3,11.5,2,False,False
2012-05-11 15:00:00,0.0,23.7,8.4,9,False,False
2012-05-11 16:00:00,0.0,23.5,9.5,4,False,False
2012-05-11 17:00:00,0.0,22.4,11.7,1,False,False
2012-05-11 18:00:00,0.0,20.8,11.7,1,False,False
2012-05-11 19:00:00,0.0,19.3,9.7,1,False,False
2012-05-11 20:00:00,0.0,17.6,7.9,5,False,False
2012-05-11 21:00:00,0.0,16.4,6.4,12,False,False
2012-05-11 22:00:00,0.0,15.3,5.1,35,False,False
2012-05-11 23:00:00,0.0,14.7,3.3,7,False,False
2012-05-12 00:00:00,0.0,14.0,2.3,2,False,False
2012-05-12 01:00:00,0.0,13.3,2.1,3,False,False
2012-05-12 02:00:00,0.0,12.6,0.5,57,False,False
2012-05-12 03:00:00,0.0,12.3,0.8,90,False,False
2012-05-12 04:00:00,0.0,12.0,2.9,84,False,False
2012-05-12 05:00:00,0.0,11.7,1.6,78,False,False
2012-05-12 06:00:00,0.0,11.6,1.1,87,False,False
2012-05-12 07:00:00,0.0,13.2,4.9,87,False,False
2012-05-12 08:00:00,0.0,16.8,6.1,75,False,False
2012-05-12 09:00:00,0.0,18.7,6.5,49,False,False
2012-05-12 10:00:00,0.0,20.9,7.0,72,False,False
2012-05-12 11:00:00,0.0,23.2,8.3,88,False,False
2012-05-12 12:00:00,0.0,23.9,10.0,88,False,False
2012-05-12 13:00:00,0.0,24.7,11.2,84,False,False
2012-05-12 14:00:00,0.0,25.4,12.3,96,False,False
2012-05-12 15:00:00,0.0,25.4,12.3,75,False,False
2012-05-12 16:00:00,0.0,25.1,12.6,74,False,False
2012-05-12 17:00:00,0.0,24.5,11.1,36,False,False
2012-05-12 18:00:00,0.0,23.4,9.8,7,False,False
2012-05-12 19:00:00,0.0,21.4,9.3,1,False,False
2012-05-12 20:00:00,0.0,19.3,8.0,0,False,False
2012-05-12 21:00:00,0.0,17.6,5.7,0,False,False
2012-05-12 22:00:00,0.0,16.5,3.6,1,False,False
2012-05-12 23:00:00,0.0,15.6,1.8,0,False,False
2012-05-13 00:00:00,0.0,14.5,2.4,0,False,False
2012-05-13 01:00:00,0.0,13.7,2.3,0,False,False
2012-05-13 02:00:00,0.0,13.3,0.5,1,False,False
2012-05-13 03:00:00,0.0,12.6,0.4,45,False,False
2012-05-13 04:00:00,0.0,12.2,2.0,43,False,False
2012-05-13 05:00:00,0.0,11.9,1.8,46,False,False
2012-05-13 06:00:00,0.0,11.8,3.7,46,False,False
2012-05-13 07:00:00,0.0,13.5,4.8,46,False,False
2012-05-13 08:00:00,0.0,17.6,4.9,38,False,False
2012-05-13 09:00:00,0.0,20.0,6.2,35,False,False
2012-05-13 10:00:00,0.0,22.1,6.2,31,False,False
2012-05-13 11:00:00,0.0,24.2,6.2,26,False,False
2012-05-13 12:00:00,0.0,24.8,8.4,16,False,False
2012-05-13 13:00:00,0.0,26.2,10.9,14,False,False
2012-05-13 14:00:00,0.0,26.9,12.9,12,False,False
2012-05-13 15:00:00,0.0,26.9,12.4,8,False,False
2012-05-13 16:00:00,0.0,26.2,13.3,2,False,False
2012-05-13 17:00:00,0.0,25.3,13.2,0,False,False
2012-05-13 18:00:00,0.0,24.0,12.1,0,False,False
2012-05-13 19:00:00,0.0,22.0,9.3,0,False,False
2012-05-13 20:00:00,0.0,19.7,6.9,0,False,False
2012-05-13 21:00:00,0.0,18.0,5.9,0,False,False
2012-05-13 22:00:00,0.0,16.7,2.4,0,False,False
2012-05-13 23:00:00,0.0,15.8,1.8,0,False,False
2012-05-14 00:00:00,0.0,15.5,1.8,3,False,False
2012-05-14 01:00:00,0.0,15.6,1.9,2,False,False
2012-05-14 02:00:00,0.0,15.1,2.2,9,False,False
2012-05-14 03:00:00,0.0,14.4,3.5,48,False,False
2012-05-14 04:00:00,0.0,14.3,4.0,48,False,False
2012-05-14 05:00:00,0.0,14.6,4.1,48,False,False
2012-05-14 06:00:00,0.0,14.8,4.2,46,False,False
2012-05-14 07:00:00,0.0,15.3,4.8,42,False,False
2012-05-14 08:00:00,0.0,17.7,4.7,39,False,False
2012-05-14 09:00:00,0.0,20.3,5.1,32,False,False
2012-05-14 10:00:00,0.0,22.6,5.9,23,False,False
2012-05-14 11:00:00,0.0,24.4,7.0,17,False,False
2012-05-14 12:00:00,0.0,25.6,9.0,13,False,False
2012-05-14 13:00:00,0.0,26.9,11.8,5,False,False
2012-05-14 14:00:00,0.0,27.4,14.3,3,False,False
2012-05-14 15:00:00,0.0,27.4,13.0,0,False,False
2012-05-14 16:00:00,0.0,27.0,13.2,1,False,False
2012-05-14 17:00:00,0.0,26.2,12.9,0,False,False
2012-05-14 18:00:00,0.0,24.7,12.9,0,False,False
2012-05-14 19:00:00,0.0,22.5,11.2,0,False,False
2012-05-14 20:00:00,0.0,20.0,8.0,0,False,False
2012-05-14 21:00:00,0.0,18.0,4.1,0,False,False
2012-05-14 22:00:00,0.0,16.5,2.9,0,False,False
2012-05-14 23:00:00,0.0,15.2,3.4,1,False,False
2012-05-15 00:00:00,0.0,14.9,3.2,3,False,False
2012-05-15 01:00:00,0.0,14.0,3.9,14,False,False
2012-05-15 02:00:00,0.0,13.5,3.8,27,False,False
2012-05-15 03:00:00,0.0,12.7,3.3,39,False,False
2012-05-15 04:00:00,0.0,12.2,3.6,47,False,False
2012-05-15 05:00:00,0.0,11.9,5.4,48,False,False
2012-05-15 06:00:00,0.0,11.8,5.6,40,False,False
2012-05-15 07:00:00,0.0,13.3,6.3,30,False,False
2012-05-15 08:00:00,0.0,16.6,6.0,23,False,False
2012-05-15 09:00:00,0.0,18.7,6.1,20,False,False
2012-05-15 10:00:00,0.0,21.1,7.3,16,False,False
2012-05-15 11:00:00,0.0,23.3,8.6,12,False,False
2012-05-15 12:00:00,0.0,24.2,9.7,7,False,False
2012-05-15 13:00:00,0.0,25.5,11.4,3,False,False
2012-05-15 14:00:00,0.0,26.4,13.6,2,False,False
2012-05-15 15:00:00,0.0,26.6,10.7,1,False,False
2012-05-15 16:00:00,0.0,26.1,11.8,0,False,False
2012-05-15 17:00:00,0.0,25.5,12.0,0,False,False
2012-05-15 18:00:00,0.0,24.5,12.0,0,False,False
2012-05-15 19:00:00,0.0,22.9,10.0,0,False,False
2012-05-15 20:00:00,0.0,20.9,5.6,0,False,False
2012-05-15 21:00:00,0.0,19.5,4.4,0,False,False
2012-05-15 22:00:00,0.0,18.6,4.4,0,False,False
2012-05-15 23:00:00,0.0,17.5,3.5,0,False,False
2012-05-16 00:00:00,0.0,15.9,2.9,0,False,False
2012-05-16 01:00:00,0.0,15.6,1.9,0,False,False
2012-05-16 02:00:00,0.0,15.1,2.4,0,False,False
2012-05-16 03:00:00,0.0,14.6,1.1,41,False,False
2012-05-16 04:00:00,0.0,13.7,1.8,43,False,False
2012-05-16 05:00:00,0.0,13.1,2.7,37,False,False
2012-05-16 06:00:00,0.0,12.6,3.7,34,False,False
2012-05-16 07:00:00,0.0,14.3,4.2,28,False,False
2012-05-16 08:00:00,0.0,20.0,5.2,20,False,False
2012-05-16 09:00:00,0.0,23.6,7.0,18,False,False
2012-05-16 10:00:00,0.0,26.1,8.2,10,False,False
2012-05-16 11:00:00,0.0,28.2,8.9,6,False,False
2012-05-16 12:00:00,0.0,28.3,8.7,5,False,False
2012-05-16 13:00:00,0.0,29.7,10.4,1,False,False
2012-05-16 14:00:00,0.0,30.4,12.5,1,False,False
2012-05-16 15:00:00,0.0,30.5,8.9,2,False,False
2012-05-16 16:00:00,0.0,30.1,10.0,0,False,False
2012-05-16 17:00:00,0.0,29.3,10.0,0,False,False
2012-05-16 18:00:00,0.0,27.9,11.0,0,False,False
2012-05-16 19:00:00,0.0,25.8,10.7,0,False,False
2012-05-16 20:00:00,0.0,23.5,6.4,0,False,False
2012-05-16 21:00:00,0.0,22.3,5.2,1,False,False
2012-05-16 22:00:00,0.0,21.3,5.8,1,False,False
2012-05-16 23:00:00,0.0,20.9,5.2,4,False,False
2012-05-17 00:00:00,0.0,18.7,4.8,8,False,False
2012-05-17 01:00:00,0.0,18.7,3.8,5,False,False
2012-05-17 02:00:00,0.0,18.4,3.1,2,False,False
2012-05-17 03:00:00,0.0,18.0,3.8,47,False,False
2012-05-17 04:00:00,0.0,17.3,6.9,48,False,False
2012-05-17 05:00:00,0.0,17.7,6.1,48,False,False
2012-05-17 06:00:00,0.0,17.4,5.9,52,False,False
2012-05-17 07:00:00,0.0,17.9,6.9,78,False,False
2012-05-17 08:00:00,0.0,20.3,6.5,67,False,False
2012-05-17 09:00:00,0.0,22.9,7.2,29,False,False
2012-05-17 10:00:00,0.0,25.1,8.7,15,False,False
2012-05-17 11:00:00,0.0,26.5,9.6,6,False,False
2012-05-17 12:00:00,0.0,26.0,10.4,26,False,False
2012-05-17 13:00:00,0.0,26.8,12.0,39,False,False
2012-05-17 14:00:00,0.0,27.1,13.1,30,False,False
2012-05-17 15:00:00,0.0,26.8,12.0,10,False,False
2012-05-17 16:00:00,0.0,26.1,12.4,11,False,False
2012-05-17 17:00:00,0.0,25.0,12.0,28,False,False
2012-05-17 18:00:00,0.0,23.5,10.8,37,False,False
2012-05-17 19:00:00,0.0,21.1,10.0,24,False,False
2012-05-17 20:00:00,0.0,18.9,8.8,28,False,False
2012-05-17 21:00:00,0.0,17.4,9.0,73,False,False
2012-05-17 22:00:00,0.0,16.6,8.8,54,False,False
2012-05-17 23:00:00,0.0,15.7,8.7,33,False,False
2012-05-18 00:00:00,0.0,14.1,8.2,33,False,False
2012-05-18 01:00:00,0.0,14.0,7.9,47,False,False
2012-05-18 02:00:00,0.0,13.8,8.3,54,False,False
2012-05-18 03:00:00,0.0,13.7,8.4,49,False,False
2012-05-18 04:00:00,0.0,13.6,5.8,35,False,False
2012-05-18 05:00:00,0.0,13.0,4.8,31,False,False
2012-05-18 06:00:00,0.0,12.7,4.3,30,False,False
2012-05-18 07:00:00,0.0,13.7,4.5,33,False,False
2012-05-18 08:00:00,0.0,15.2,4.9,40,False,False
2012-05-18 09:00:00,0.0,17.0,5.4,42,False,False
2012-05-18 10:00:00,0.0,19.2,6.4,42,False,False
2012-05-18 11:00:00,0.0,21.1,9.2,11,False,False
2012-05-18 12:00:00,0.0,22.7,10.2,7,False,False
2012-05-18 13:00:00,0.0,23.8,12.9,2,False,False
2012-05-18 14:00:00,0.0,24.4,15.2,0,False,False
2012-05-18 15:00:00,0.0,24.0,10.6,1,False,False
2012-05-18 16:00:00,0.0,23.4,10.0,1,False,False
2012-05-18 17:00:00,0.0,22.8,11.1,0,False,False
2012-05-18 18:00:00,0.0,21.9,12.4,2,False,False
2012-05-18 19:00:00,0.0,20.1,12.6,0,False,False
2012-05-18 20:00:00,0.0,18.2,9.4,2,False,False
2012-05-18 21:00:00,0.0,16.9,6.2,4,False,False
2012-05-18 22:00:00,0.0,15.9,5.7,14,False,False
2012-05-18 23:00:00,0.0,15.1,6.3,22,False,False
2012-05-19 00:00:00,0.0,14.0,6.8,35,False,False
2012-05-19 01:00:00,0.0,14.0,5.4,40,False,False
2012-05-19 02:00:00,0.0,13.9,4.3,39,False,False
2012-05-19 03:00:00,0.0,13.8,3.7,96,False,False
2012-05-19 04:00:00,0.0,13.9,4.4,89,False,False
2012-05-19 05:00:00,0.0,13.7,5.0,78,False,False
2012-05-19 06:00:00,0.0,13.5,4.9,69,False,False
2012-05-19 07:00:00,0.0,14.2,4.9,67,False,False
2012-05-19 08:00:00,0.0,16.5,5.1,58,False,False
2012-05-19 09:00:00,0.0,19.4,6.6,52,False,False
2012-05-19 10:00:00,0.0,21.9,7.4,30,False,False
2012-05-19 11:00:00,0.0,23.8,7.9,9,False,False
2012-05-19 12:00:00,0.0,24.4,8.9,2,False,False
2012-05-19 13:00:00,0.0,25.8,10.0,0,False,False
2012-05-19 14:00:00,0.0,26.7,11.9,0,False,False
2012-05-19 15:00:00,0.0,27.2,9.8,1,False,False
2012-05-19 16:00:00,0.0,27.1,9.9,1,False,False
2012-05-19 17:00:00,0.0,26.6,11.1,0,False,False
2012-05-19 18:00:00,0.0,25.6,11.7,0,False,False
2012-05-19 19:00:00,0.0,23.6,10.8,1,False,False
2012-05-19 20:00:00,0.0,21.1,7.9,1,False,False
2012-05-19 21:00:00,0.0,19.3,5.9,1,False,False
2012-05-19 22:00:00,0.0,18.0,5.0,6,False,False
2012-05-19 23:00:00,0.0,16.9,5.0,9,False,False
2012-05-20 00:00:00,0.0,16.0,3.6,10,False,False
2012-05-20 01:00:00,0.0,15.4,1.8,12,False,False
2012-05-20 02:00:00,0.0,15.4,0.8,11,False,False
2012-05-20 03:00:00,0.0,14.9,2.5,46,False,False
2012-05-20 04:00:00,0.0,14.6,2.1,48,False,False
2012-05-20 05:00:00,0.0,14.2,2.0,48,False,False
2012-05-20 06:00:00,0.0,13.9,2.1,44,False,False
2012-05-20 07:00:00,0.0,15.7,2.6,39,False,False
2012-05-20 08:00:00,0.0,20.7,4.0,31,False,False
2012-05-20 09:00:00,0.0,24.1,5.6,21,False,False
2012-05-20 10:00:00,0.0,26.5,7.1,10,False,False
2012-05-20 11:00:00,0.0,28.5,8.0,4,False,False
2012-05-20 12:00:00,0.0,28.8,8.7,4,False,False
2012-05-20 13:00:00,0.0,30.1,9.7,0,False,False
2012-05-20 14:00:00,0.0,31.1,11.3,0,False,False
2012-05-20 15:00:00,0.0,31.8,8.6,0,False,False
2012-05-20 16:00:00,0.0,31.8,10.3,0,False,False
2012-05-20 17:00:00,0.0,30.9,12.5,0,False,False
2012-05-20 18:00:00,0.0,29.3,13.1,0,False,False
2012-05-20 19:00:00,0.0,26.9,9.9,0,False,False
2012-05-20 20:00:00,0.0,24.1,6.3,0,False,False
2012-05-20 21:00:00,0.0,22.1,5.2,0,False,False
2012-05-20 22:00:00,0.0,20.7,4.7,0,False,False
2012-05-20 23:00:00,0.0,19.6,4.1,0,False,False
2012-05-21 00:00:00,0.0,18.5,3.6,0,False,False
2012-05-21 01:00:00,0.0,18.1,4.4,0,False,False
2012-05-21 02:00:00,0.0,18.3,3.9,0,False,False
2012-05-21 03:00:00,0.0,19.0,4.0,37,False,False
2012-05-21 04:00:00,0.0,19.2,4.1,46,False,False
2012-05-21 05:00:00,0.0,19.1,3.9,46,False,False
2012-05-21 06:00:00,0.0,19.0,3.7,48,False,False
2012-05-21 07:00:00,0.0,19.5,3.9,24,False,False
2012-05-21 08:00:00,0.0,21.8,4.4,22,False,False
2012-05-21 09:00:00,0.0,24.6,4.0,20,False,False
2012-05-21 10:00:00,0.0,27.1,4.3,13,False,False
2012-05-21 11:00:00,0.0,29.0,6.7,7,False,False
2012-05-21 12:00:00,0.0,30.0,9.7,3,False,False
2012-05-21 13:00:00,0.0,31.0,12.0,3,False,False
2012-05-21 14:00:00,0.0,31.5,12.8,1,False,False
2012-05-21 15:00:00,0.0,31.4,10.2,0,False,False
2012-05-21 16:00:00,0.0,31.1,11.0,0,False,False
2012-05-21 17:00:00,0.0,30.3,10.1,0,False,False
2012-05-21 18:00:00,0.0,28.6,8.4,0,False,False
2012-05-21 19:00:00,0.0,26.4,7.9,0,False,False
2012-05-21 20:00:00,0.0,23.7,7.3,0,False,False
2012-05-21 21:00:00,0.0,21.9,4.4,0,False,False
2012-05-21 22:00:00,0.0,20.6,3.6,0,False,False
2012-05-21 23:00:00,0.0,19.6,4.2,1,False,False
2012-05-22 00:00:00,0.0,18.6,4.6,0,False,False
2012-05-22 01:00:00,0.0,17.7,2.7,4,False,False
2012-05-22 02:00:00,0.0,18.0,2.6,6,False,False
2012-05-22 03:00:00,0.0,17.6,0.4,45,False,False
2012-05-22 04:00:00,0.0,17.3,1.6,39,False,False
2012-05-22 05:00:00,0.0,16.9,1.8,34,False,False
2012-05-22 06:00:00,0.0,16.5,2.1,33,False,False
2012-05-22 07:00:00,0.0,17.4,2.6,31,False,False
2012-05-22 08:00:00,0.0,21.2,4.9,15,False,False
2012-05-22 09:00:00,0.0,23.7,7.0,11,False,False
2012-05-22 10:00:00,0.0,25.8,8.0,16,False,False
2012-05-22 11:00:00,0.0,27.7,8.6,32,False,False
2012-05-22 12:00:00,0.0,28.2,10.0,35,False,False
2012-05-22 13:00:00,0.0,29.1,12.6,30,False,False
2012-05-22 14:00:00,0.0,29.1,14.0,17,False,False
2012-05-22 15:00:00,0.0,28.8,9.2,4,False,False
2012-05-22 16:00:00,0.0,28.4,10.0,0,False,False
2012-05-22 17:00:00,0.0,27.7,11.3,1,False,False
2012-05-22 18:00:00,0.0,26.5,10.5,0,False,False
2012-05-22 19:00:00,0.0,24.8,9.1,0,False,False
2012-05-22 20:00:00,0.0,22.7,5.9,1,False,False
2012-05-22 21:00:00,0.0,21.2,4.7,0,False,False
2012-05-22 22:00:00,0.0,20.4,3.6,1,False,False
2012-05-22 23:00:00,0.0,19.6,3.1,0,False,False
2012-05-23 00:00:00,0.0,17.9,3.1,1,False,False
2012-05-23 01:00:00,0.0,17.0,3.8,8,False,False
2012-05-23 02:00:00,0.0,16.7,3.7,11,False,False
2012-05-23 03:00:00,0.0,16.8,6.3,71,False,False
2012-05-23 04:00:00,0.0,16.4,8.5,49,False,False
2012-05-23 05:00:00,0.0,16.0,5.2,54,False,False
2012-05-23 06:00:00,0.0,15.7,4.8,53,False,False
2012-05-23 07:00:00,0.0,16.2,6.3,50,False,False
2012-05-23 08:00:00,0.0,18.2,6.7,49,False,False
2012-05-23 09:00:00,0.0,20.5,8.7,48,False,False
2012-05-23 10:00:00,0.0,22.4,11.3,22,False,False
2012-05-23 11:00:00,0.0,24.4,12.0,5,False,False
2012-05-23 12:00:00,0.0,25.4,12.5,2,False,False
2012-05-23 13:00:00,0.0,26.5,13.8,0,False,False
2012-05-23 14:00:00,0.0,27.2,15.0,0,False,False
2012-05-23 15:00:00,0.0,27.3,13.8,3,False,False
2012-05-23 16:00:00,0.0,27.1,12.8,7,False,False
2012-05-23 17:00:00,0.0,26.2,14.8,9,False,False
2012-05-23 18:00:00,0.0,24.5,13.4,2,False,False
2012-05-23 19:00:00,0.0,22.3,11.3,1,False,False
2012-05-23 20:00:00,0.0,20.0,9.7,2,False,False
2012-05-23 21:00:00,0.0,18.7,9.4,1,False,False
2012-05-23 22:00:00,0.0,17.9,8.2,0,False,False
2012-05-23 23:00:00,0.0,17.1,7.3,0,False,False
2012-05-24 00:00:00,0.0,15.3,6.2,0,False,False
2012-05-24 01:00:00,0.0,14.9,5.4,0,False,False
2012-05-24 02:00:00,0.0,14.5,5.2,3,False,False
2012-05-24 03:00:00,0.0,14.3,6.0,37,False,False
2012-05-24 04:00:00,0.0,14.3,6.1,27,False,False
2012-05-24 05:00:00,0.0,14.1,6.3,24,False,False
2012-05-24 06:00:00,0.0,13.9,5.3,15,False,False
2012-05-24 07:00:00,0.0,14.7,7.0,10,False,False
2012-05-24 08:00:00,0.0,17.1,8.7,8,False,False
2012-05-24 09:00:00,0.0,18.8,8.8,9,False,False
2012-05-24 10:00:00,0.0,20.8,9.1,5,False,False
2012-05-24 11:00:00,0.0,22.6,10.0,5,False,False
2012-05-24 12:00:00,0.0,22.9,12.1,1,False,False
2012-05-24 13:00:00,0.0,23.6,13.9,0,False,False
2012-05-24 14:00:00,0.0,23.8,14.9,0,False,False
2012-05-24 15:00:00,0.0,23.6,9.5,90,False,False
2012-05-24 16:00:00,0.0,23.2,11.0,50,False,False
2012-05-24 17:00:00,0.0,22.7,13.2,49,False,False
2012-05-24 18:00:00,0.0,21.9,14.0,51,False,False
2012-05-24 19:00:00,0.0,20.1,12.3,54,False,False
2012-05-24 20:00:00,0.0,18.0,9.7,73,False,False
2012-05-24 21:00:00,0.0,16.5,8.3,77,False,False
2012-05-24 22:00:00,0.0,15.7,7.8,96,False,False
2012-05-24 23:00:00,0.0,15.1,9.0,98,False,False
2012-05-25 00:00:00,0.1,15.0,8.1,100,False,False
2012-05-25 01:00:00,0.0,14.8,8.9,100,False,False
2012-05-25 02:00:00,0.0,14.7,8.9,100,False,False
2012-05-25 03:00:00,0.1,14.6,8.4,100,False,False
2012-05-25 04:00:00,0.2,14.5,9.9,100,True,False
2012-05-25 05:00:00,0.2,14.3,10.1,100,True,False
2012-05-25 06:00:00,0.1,14.2,10.4,100,False,False
2012-05-25 07:00:00,0.0,14.3,11.9,99,False,False
2012-05-25 08:00:00,0.2,14.6,13.8,98,True,False
2012-05-25 09:00:00,0.2,15.6,15.8,96,True,False
2012-05-25 10:00:00,0.2,15.9,16.3,95,True,False
2012-05-25 11:00:00,0.3,16.7,16.6,75,True,False
2012-05-25 12:00:00,0.3,17.4,17.3,82,True,False
2012-05-25 13:00:00,0.0,18.5,17.4,60,False,False
2012-05-25 14:00:00,0.0,18.7,17.4,51,False,False
2012-05-25 15:00:00,0.0,19.0,17.9,23,False,False
2012-05-25 16:00:00,0.0,18.6,17.6,19,False,False
2012-05-25 17:00:00,0.0,17.8,16.3,7,False,False
2012-05-25 18:00:00,0.0,17.5,13.4,2,False,False
2012-05-25 19:00:00,0.0,15.8,12.5,1,False,False
2012-05-25 20:00:00,0.0,14.2,9.2,0,False,False
2012-05-25 21:00:00,0.0,13.1,6.5,1,False,False
2012-05-25 22:00:00,0.0,12.4,3.2,10,False,False
2012-05-25 23:00:00,0.0,11.6,2.3,22,False,False
2012-05-26 00:00:00,0.0,11.5,3.3,26,False,False
2012-05-26 01:00:00,0.0,11.3,2.9,23,False,False
2012-05-26 02:00:00,0.0,10.9,1.8,50,False,False
2012-05-26 03:00:00,0.0,10.7,1.0,35,False,False
2012-05-26 04:00:00,0.0,10.5,1.8,29,False,False
2012-05-26 05:00:00,0.0,10.4,0.8,29,False,False
2012-05-26 06:00:00,0.0,9.9,1.1,24,False,False
2012-05-26 07:00:00,0.0,11.2,1.1,35,False,False
2012-05-26 08:00:00,0.0,13.1,4.3,32,False,False
2012-05-26 09:00:00,0.0,14.8,7.9,62,False,False
2012-05-26 10:00:00,0.0,16.3,10.1,81,False,False
2012-05-26 11:00:00,0.0,17.6,11.3,96,False,False
2012-05-26 12:00:00,0.0,17.6,11.5,88,False,False
2012-05-26 13:00:00,0.0,18.3,11.3,74,False,False
2012-05-26 14:00:00,0.0,18.9,12.3,42,False,False
2012-05-26 15:00:00,0.0,19.3,12.7,20,False,False
2012-05-26 16:00:00,0.0,18.6,12.0,3,False,False
2012-05-26 17:00:00,0.0,18.7,11.2,18,False,False
2012-05-26 18:00:00,0.0,17.8,11.2,4,False,False
2012-05-26 19:00:00,0.0,16.7,10.9,1,False,False
2012-05-26 20:00:00,0.0,15.3,6.6,1,False,False
2012-05-26 21:00:00,0.0,14.2,4.1,0,False,False
2012-05-26 22:00:00,0.0,13.2,1.5,1,False,False
2012-05-26 23:00:00,0.0,12.4,2.6,1,False,False
2012-05-27 00:00:00,0.0,12.1,3.4,0,False,False
2012-05-27 01:00:00,0.0,11.6,3.8,1,False,False
2012-05-27 02:00:00,0.0,10.7,4.1,1,False,False
2012-05-27 03:00:00,0.0,10.1,4.0,3,False,False
2012-05-27 04:00:00,0.0,9.6,3.6,6,False,False
2012-05-27 05:00:00,0.0,9.2,4.5,4,False,False
2012-05-27 06:00:00,0.0,8.9,4.7,4,False,False
2012-05-27 07:00:00,0.0,11.6,3.1,8,False,False
2012-05-27 08:00:00,0.0,14.9,6.0,30,False,False
2012-05-27 09:00:00,0.0,17.2,6.5,27,False,False
2012-05-27 10:00:00,0.0,19.2,6.4,18,False,False
2012-05-27 11:00:00,0.0,21.1,6.1,13,False,False
2012-05-27 12:00:00,0.0,22.5,8.4,0,False,False
2012-05-27 13:00:00,0.0,23.9,11.0,0,False,False
2012-05-27 14:00:00,0.0,24.7,13.8,0,False,False
2012-05-27 15:00:00,0.0,25.0,14.2,0,False,False
2012-05-27 16:00:00,0.0,24.8,13.2,0,False,False
2012-05-27 17:00:00,0.0,24.5,12.5,0,False,False
2012-05-27 18:00:00,0.0,23.7,11.5,0,False,False
2012-05-27 19:00:00,0.0,22.4,8.8,0,False,False
2012-05-27 20:00:00,0.0,20.7,5.2,0,False,False
2012-05-27 21:00:00,0.0,19.4,1.6,0,False,False
2012-05-27 22:00:00,0.0,17.9,1.8,0,False,False
2012-05-27 23:00:00,0.0,16.4,3.1,0,False,False
2012-05-28 00:00:00,0.0,15.5,3.1,0,False,False
2012-05-28 01:00:00,0.0,14.6,3.1,0,False,False
2012-05-28 02:00:00,0.0,13.7,2.0,0,False,False
2012-05-28 03:00:00,0.0,12.9,2.6,45,False,False
2012-05-28 04:00:00,0.0,12.3,2.7,47,False,False
2012-05-28 05:00:00,0.0,11.9,2.6,45,False,False
2012-05-28 06:00:00,0.0,11.6,1.8,47,False,False
2012-05-28 07:00:00,0.0,14.0,1.6,14,False,False
2012-05-28 08:00:00,0.0,19.3,1.5,9,False,False
2012-05-28 09:00:00,0.0,22.7,3.9,9,False,False
2012-05-28 10:00:00,0.0,25.0,6.3,2,False,False
2012-05-28 11:00:00,0.0,26.8,8.0,2,False,False
2012-05-28 12:00:00,0.0,27.0,9.7,2,False,False
2012-05-28 13:00:00,0.0,27.9,11.5,0,False,False
2012-05-28 14:00:00,0.0,28.3,13.2,0,False,False
2012-05-28 15:00:00,0.0,28.3,12.2,0,False,False
2012-05-28 16:00:00,0.0,28.0,12.9,0,False,False
2012-05-28 17:00:00,0.0,27.6,13.3,0,False,False
2012-05-28 18:00:00,0.0,26.8,12.4,0,False,False
2012-05-28 19:00:00,0.0,25.4,9.3,0,False,False
2012-05-28 20:00:00,0.0,23.3,6.4,0,False,False
2012-05-28 21:00:00,0.0,21.5,3.6,0,False,False
2012-05-28 22:00:00,0.0,19.8,4.1,0,False,False
2012-05-28 23:00:00,0.0,18.2,4.4,0,False,False
2012-05-29 00:00:00,0.0,16.7,4.5,0,False,False
2012-05-29 01:00:00,0.0,15.6,4.3,0,False,False
2012-05-29 02:00:00,0.0,14.7,4.2,0,False,False
2012-05-29 03:00:00,0.0,14.0,3.9,51,False,False
2012-05-29 04:00:00,0.0,13.5,3.5,51,False,False
2012-05-29 05:00:00,0.0,13.2,3.4,51,False,False
2012-05-29 06:00:00,0.0,12.9,3.2,47,False,False
2012-05-29 07:00:00,0.0,15.2,4.0,23,False,False
2012-05-29 08:00:00,0.0,19.5,5.5,10,False,False
2012-05-29 09:00:00,0.0,21.9,6.8,5,False,False
2012-05-29 10:00:00,0.0,24.1,8.4,4,False,False
2012-05-29 11:00:00,0.0,25.9,9.7,2,False,False
